summary_path,reference_path,METEOR,BLEU,ROUGE-1,ROUGE-2,ROUGE-L,BERTScore,Summary Coverage,Cosine Similarity
voiceapp\output\summaries_folder\llama3.2_3b_20241213_084209\CJG - miliarderzy 1-summary_1.txt,C:/Users/G/Documents/GitHub/audycje.com.pl/content/audio\shorts\CJG - miliarderzy 1.txt,0.07726825386795295,0.00026222573178499435,0.19954988747186797,0.019534184823441023,0.0930232558139535,0.7832309007644653,0.0975609756097561,0.5140333184149064
voiceapp\output\summaries_folder\llama3.2_3b_20241213_084209\CJG - miliarderzy 1-summary_2.txt,C:/Users/G/Documents/GitHub/audycje.com.pl/content/audio\shorts\CJG - miliarderzy 1.txt,0.06945832500499699,0.00040075924362422994,0.17163636363636364,0.014566642388929352,0.08436363636363638,0.768711268901825,0.08425720620842572,0.35413451814532987
voiceapp\output\summaries_folder\llama3.2_3b_20241213_084209\CJG - miliarderzy 1-summary_3.txt,C:/Users/G/Documents/GitHub/audycje.com.pl/content/audio\shorts\CJG - miliarderzy 1.txt,0.07824771291304257,0.0005010942923672012,0.18285714285714286,0.012875536480686695,0.08714285714285715,0.7735546827316284,0.09534368070953436,0.43336737949759363
voiceapp\output\summaries_folder\llama3.2_3b_20241213_084209\CJG - miliarderzy 1-summary_4.txt,C:/Users/G/Documents/GitHub/audycje.com.pl/content/audio\shorts\CJG - miliarderzy 1.txt,0.07438560963047305,0.00043798038773734297,0.17064352856109904,0.017378711078928313,0.08242950108459869,0.7735519409179688,0.09312638580931264,0.39435987993795624
voiceapp\output\summaries_folder\llama3.2_3b_20241213_084209\CJG - miliarderzy 1-summary_5.txt,C:/Users/G/Documents/GitHub/audycje.com.pl/content/audio\shorts\CJG - miliarderzy 1.txt,0.0902132478041077,0.0020490143519312953,0.20901932712956334,0.021505376344086023,0.09878310665712241,0.7759883403778076,0.12638580931263857,0.4289823190807598
voiceapp\output\summaries_folder\llama3.2_3b_20241213_084209\CJG - monopol energetyczny 1-summary_1.txt,C:/Users/G/Documents/GitHub/audycje.com.pl/content/audio\shorts\CJG - monopol energetyczny 1.txt,0.11882050410267887,0.006196683870534747,0.27216174183514774,0.04517133956386293,0.11975116640746501,0.7969591021537781,0.135,0.5490701678290814
voiceapp\output\summaries_folder\llama3.2_3b_20241213_084209\CJG - monopol energetyczny 1-summary_2.txt,C:/Users/G/Documents/GitHub/audycje.com.pl/content/audio\shorts\CJG - monopol energetyczny 1.txt,0.13432091373552896,0.0030271902557833185,0.3110419906687402,0.04205607476635514,0.13530326594090203,0.7997461557388306,0.165,0.615897828861609
voiceapp\output\summaries_folder\llama3.2_3b_20241213_084209\CJG - monopol energetyczny 1-summary_3.txt,C:/Users/G/Documents/GitHub/audycje.com.pl/content/audio\shorts\CJG - monopol energetyczny 1.txt,0.10935302619651525,0.0041237176299626,0.2645850451930978,0.04609053497942387,0.13311421528348397,0.798072099685669,0.13,0.5110558450076258
voiceapp\output\summaries_folder\llama3.2_3b_20241213_084209\CJG - monopol energetyczny 1-summary_4.txt,C:/Users/G/Documents/GitHub/audycje.com.pl/content/audio\shorts\CJG - monopol energetyczny 1.txt,0.1252549277159213,0.010329722185270085,0.2884012539184953,0.04866562009419152,0.1379310344827586,0.8018326759338379,0.1525,0.5835609445799127
voiceapp\output\summaries_folder\llama3.2_3b_20241213_084209\CJG - monopol energetyczny 1-summary_5.txt,C:/Users/G/Documents/GitHub/audycje.com.pl/content/audio\shorts\CJG - monopol energetyczny 1.txt,0.12278974149039619,0.0019506635126266664,0.28938906752411575,0.043478260869565216,0.13344051446945338,0.800244927406311,0.125,0.6222048798845732
voiceapp\output\summaries_folder\llama3.2_3b_20241213_084209\CJG - niemcy 1-summary_1.txt,C:/Users/G/Documents/GitHub/audycje.com.pl/content/audio\shorts\CJG - niemcy 1.txt,0.15877016991129858,0.03341636253892095,0.3119429590017825,0.08035714285714286,0.16399286987522282,0.8122434020042419,0.18611111111111112,0.545829568603465
voiceapp\output\summaries_folder\llama3.2_3b_20241213_084209\CJG - niemcy 1-summary_2.txt,C:/Users/G/Documents/GitHub/audycje.com.pl/content/audio\shorts\CJG - niemcy 1.txt,0.14441593772648947,0.02090869970067262,0.3336371923427529,0.10593607305936074,0.1513217866909754,0.8073435425758362,0.17222222222222222,0.7031545443185485
voiceapp\output\summaries_folder\llama3.2_3b_20241213_084209\CJG - niemcy 1-summary_3.txt,C:/Users/G/Documents/GitHub/audycje.com.pl/content/audio\shorts\CJG - niemcy 1.txt,0.17517358786601953,0.04044305736144496,0.378615249780894,0.11764705882352942,0.17177914110429449,0.8165708184242249,0.2388888888888889,0.6923330402785951
voiceapp\output\summaries_folder\llama3.2_3b_20241213_084209\CJG - niemcy 1-summary_4.txt,C:/Users/G/Documents/GitHub/audycje.com.pl/content/audio\shorts\CJG - niemcy 1.txt,0.16536723023657346,0.03353207302174703,0.35427574171029674,0.10664335664335664,0.15532286212914487,0.8162034749984741,0.225,0.681254619311704
voiceapp\output\summaries_folder\llama3.2_3b_20241213_084209\CJG - niemcy 1-summary_5.txt,C:/Users/G/Documents/GitHub/audycje.com.pl/content/audio\shorts\CJG - niemcy 1.txt,0.1788923394420147,0.03879222549164625,0.37388193202146697,0.11469534050179211,0.18783542039355994,0.8158470392227173,0.21388888888888888,0.6877177383503287
voiceapp\output\summaries_folder\llama3.2_3b_20241213_084209\CJG - orlen 1-summary_1.txt,C:/Users/G/Documents/GitHub/audycje.com.pl/content/audio\shorts\CJG - orlen 1.txt,0.15178758136178172,0.003979524410218626,0.33222591362126247,0.04159733777038269,0.1461794019933555,0.7968652248382568,0.12631578947368421,0.558742511911637
voiceapp\output\summaries_folder\llama3.2_3b_20241213_084209\CJG - orlen 1-summary_2.txt,C:/Users/G/Documents/GitHub/audycje.com.pl/content/audio\shorts\CJG - orlen 1.txt,0.15442388210927835,0.011925473759990701,0.34260089686098655,0.07547169811320756,0.1452914798206278,0.8057608008384705,0.21842105263157896,0.6062807867061796
voiceapp\output\summaries_folder\llama3.2_3b_20241213_084209\CJG - orlen 1-summary_3.txt,C:/Users/G/Documents/GitHub/audycje.com.pl/content/audio\shorts\CJG - orlen 1.txt,0.1578696688874801,0.017323062735044872,0.33421284080914687,0.07929515418502203,0.14775725593667546,0.7989736795425415,0.17894736842105263,0.6133773443919095
voiceapp\output\summaries_folder\llama3.2_3b_20241213_084209\CJG - orlen 1-summary_4.txt,C:/Users/G/Documents/GitHub/audycje.com.pl/content/audio\shorts\CJG - orlen 1.txt,0.1466170578015141,0.004797201827705579,0.33213644524236985,0.06654676258992806,0.14901256732495513,0.8078017830848694,0.2,0.5344199997454775
voiceapp\output\summaries_folder\llama3.2_3b_20241213_084209\CJG - orlen 1-summary_5.txt,C:/Users/G/Documents/GitHub/audycje.com.pl/content/audio\shorts\CJG - orlen 1.txt,0.15754819675878737,0.014877410510018485,0.3422184006878762,0.06373815676141258,0.15649183147033535,0.8052574992179871,0.19210526315789472,0.5471954314526177
voiceapp\output\summaries_folder\llama3.2_3b_20241213_084209\CJG - paliwo wyborcze 1-summary_1.txt,C:/Users/G/Documents/GitHub/audycje.com.pl/content/audio\shorts\CJG - paliwo wyborcze 1.txt,0.05718552673034061,0.0001830056443960813,0.14123376623376624,0.016260162601626015,0.07954545454545454,0.7783960103988647,0.08888888888888889,0.41577254780492817
voiceapp\output\summaries_folder\llama3.2_3b_20241213_084209\CJG - paliwo wyborcze 1-summary_2.txt,C:/Users/G/Documents/GitHub/audycje.com.pl/content/audio\shorts\CJG - paliwo wyborcze 1.txt,0.07937347867499207,0.0024448340085992844,0.2003012048192771,0.0196078431372549,0.09186746987951808,0.7805435657501221,0.11604938271604938,0.4821190175154447
voiceapp\output\summaries_folder\llama3.2_3b_20241213_084209\CJG - paliwo wyborcze 1-summary_3.txt,C:/Users/G/Documents/GitHub/audycje.com.pl/content/audio\shorts\CJG - paliwo wyborcze 1.txt,0.09141865951974028,0.003464759842340626,0.2044776119402985,0.0343796711509716,0.10447761194029852,0.7783437371253967,0.11358024691358025,0.5398487889284064
voiceapp\output\summaries_folder\llama3.2_3b_20241213_084209\CJG - paliwo wyborcze 1-summary_4.txt,C:/Users/G/Documents/GitHub/audycje.com.pl/content/audio\shorts\CJG - paliwo wyborcze 1.txt,0.07628418655480344,0.000549085350998817,0.17325227963525835,0.013698630136986299,0.09270516717325229,0.7773056030273438,0.1037037037037037,0.4616324675826089
voiceapp\output\summaries_folder\llama3.2_3b_20241213_084209\CJG - paliwo wyborcze 1-summary_5.txt,C:/Users/G/Documents/GitHub/audycje.com.pl/content/audio\shorts\CJG - paliwo wyborcze 1.txt,0.061327309491232704,0.0009470117900795546,0.1348314606741573,0.014469453376205785,0.07062600321027288,0.7719168066978455,0.07654320987654321,0.3499144276658972
voiceapp\output\summaries_folder\llama3.2_3b_20241213_084209\CJG - pompy ciepla 1-summary_1.txt,C:/Users/G/Documents/GitHub/audycje.com.pl/content/audio\shorts\CJG - pompy ciepla 1.txt,0.19961420876401226,0.032958378048084706,0.37861524978089395,0.07550482879719052,0.15950920245398773,0.8028938174247742,0.21301775147928995,0.6741825821183239
voiceapp\output\summaries_folder\llama3.2_3b_20241213_084209\CJG - pompy ciepla 1-summary_2.txt,C:/Users/G/Documents/GitHub/audycje.com.pl/content/audio\shorts\CJG - pompy ciepla 1.txt,0.1814980090001627,0.030758739553245498,0.35387323943661975,0.08112874779541446,0.16373239436619716,0.8036825060844421,0.20118343195266272,0.6374590398012727
voiceapp\output\summaries_folder\llama3.2_3b_20241213_084209\CJG - pompy ciepla 1-summary_3.txt,C:/Users/G/Documents/GitHub/audycje.com.pl/content/audio\shorts\CJG - pompy ciepla 1.txt,0.15329465337402748,0.022309700622683185,0.33171677982541226,0.0641399416909621,0.14354995150339478,0.8056682348251343,0.22485207100591717,0.6317598814629078
voiceapp\output\summaries_folder\llama3.2_3b_20241213_084209\CJG - pompy ciepla 1-summary_4.txt,C:/Users/G/Documents/GitHub/audycje.com.pl/content/audio\shorts\CJG - pompy ciepla 1.txt,0.14697910494045077,0.02516529021110121,0.3213939980638916,0.08729388942774007,0.15876089060987414,0.8045881986618042,0.20710059171597633,0.6087040486884802
voiceapp\output\summaries_folder\llama3.2_3b_20241213_084209\CJG - pompy ciepla 1-summary_5.txt,C:/Users/G/Documents/GitHub/audycje.com.pl/content/audio\shorts\CJG - pompy ciepla 1.txt,0.17804489900771106,0.028734493428493043,0.3448922211808809,0.09953051643192488,0.15370196813495784,0.8110871315002441,0.20710059171597633,0.6051877379039173
voiceapp\output\summaries_folder\llama3.2_3b_20241213_084209\CJG - punkt zwrotny usa 1-summary_1.txt,C:/Users/G/Documents/GitHub/audycje.com.pl/content/audio\shorts\CJG - punkt zwrotny usa 1.txt,0.07222856695066972,0.00041384187345778014,0.1721752498078401,0.009237875288683603,0.08147578785549577,0.7747313976287842,0.10874704491725769,0.42048737410312603
voiceapp\output\summaries_folder\llama3.2_3b_20241213_084209\CJG - punkt zwrotny usa 1-summary_2.txt,C:/Users/G/Documents/GitHub/audycje.com.pl/content/audio\shorts\CJG - punkt zwrotny usa 1.txt,0.07384975029221125,0.0006578934519668496,0.1601231716705158,0.007710100231303006,0.08160123171670516,0.771754264831543,0.08037825059101655,0.3465849562457721
voiceapp\output\summaries_folder\llama3.2_3b_20241213_084209\CJG - punkt zwrotny usa 1-summary_3.txt,C:/Users/G/Documents/GitHub/audycje.com.pl/content/audio\shorts\CJG - punkt zwrotny usa 1.txt,0.07782758528743358,0.0017717472249677213,0.16731821735731042,0.020360219263899762,0.07974980453479281,0.7759428024291992,0.11347517730496454,0.3957135560105765
voiceapp\output\summaries_folder\llama3.2_3b_20241213_084209\CJG - punkt zwrotny usa 1-summary_4.txt,C:/Users/G/Documents/GitHub/audycje.com.pl/content/audio\shorts\CJG - punkt zwrotny usa 1.txt,0.08132851155225468,0.0010728738734814575,0.18140589569160998,0.016654049962149885,0.08465608465608465,0.7769984006881714,0.10638297872340426,0.39198159633127594
voiceapp\output\summaries_folder\llama3.2_3b_20241213_084209\CJG - punkt zwrotny usa 1-summary_5.txt,C:/Users/G/Documents/GitHub/audycje.com.pl/content/audio\shorts\CJG - punkt zwrotny usa 1.txt,0.07069483373127096,0.00047212819102806087,0.1825212683681361,0.02168861347792409,0.08507347254447022,0.7810605764389038,0.1111111111111111,0.4478188012741059
voiceapp\output\summaries_folder\llama3.2_3b_20241213_084209\CJG - robaki 1-summary_1.txt,C:/Users/G/Documents/GitHub/audycje.com.pl/content/audio\shorts\CJG - robaki 1.txt,0.10917870874357706,0.005308153384113237,0.25,0.03865546218487395,0.10906040268456375,0.7972193360328674,0.15176151761517614,0.4880785557439428
voiceapp\output\summaries_folder\llama3.2_3b_20241213_084209\CJG - robaki 1-summary_2.txt,C:/Users/G/Documents/GitHub/audycje.com.pl/content/audio\shorts\CJG - robaki 1.txt,0.116166303135056,0.006667794387130162,0.266347687400319,0.038338658146964855,0.12759170653907498,0.8021621108055115,0.14634146341463414,0.552983026484779
voiceapp\output\summaries_folder\llama3.2_3b_20241213_084209\CJG - robaki 1-summary_3.txt,C:/Users/G/Documents/GitHub/audycje.com.pl/content/audio\shorts\CJG - robaki 1.txt,0.12629557999152252,0.010862724150992067,0.2773044151820294,0.037238169123351435,0.13323005422153372,0.7928057909011841,0.16802168021680217,0.5091810507495552
voiceapp\output\summaries_folder\llama3.2_3b_20241213_084209\CJG - robaki 1-summary_4.txt,C:/Users/G/Documents/GitHub/audycje.com.pl/content/audio\shorts\CJG - robaki 1.txt,0.14373756914276917,0.015346501532365003,0.3180760279286268,0.05594405594405595,0.1365399534522886,0.7949514985084534,0.16802168021680217,0.5500446591027506
voiceapp\output\summaries_folder\llama3.2_3b_20241213_084209\CJG - robaki 1-summary_5.txt,C:/Users/G/Documents/GitHub/audycje.com.pl/content/audio\shorts\CJG - robaki 1.txt,0.14172650090470335,0.014504058809821224,0.2962962962962963,0.044510385756676554,0.1274074074074074,0.7914702296257019,0.15176151761517614,0.5146259828851737
voiceapp\output\summaries_folder\llama3.2_3b_20241213_084209\CJG - rok 2022 1-summary_1.txt,C:/Users/G/Documents/GitHub/audycje.com.pl/content/audio\shorts\CJG - rok 2022 1.txt,0.1506856175859658,0.017170358742218006,0.3051681706316653,0.05094494658997535,0.13125512715340443,0.7824217677116394,0.16574585635359115,0.5952303444061499
voiceapp\output\summaries_folder\llama3.2_3b_20241213_084209\CJG - rok 2022 1-summary_2.txt,C:/Users/G/Documents/GitHub/audycje.com.pl/content/audio\shorts\CJG - rok 2022 1.txt,0.11843999476508309,0.0015163203352481312,0.2736842105263158,0.04569420035149385,0.12807017543859647,0.7842984199523926,0.15193370165745856,0.6173802795930987
voiceapp\output\summaries_folder\llama3.2_3b_20241213_084209\CJG - rok 2022 1-summary_3.txt,C:/Users/G/Documents/GitHub/audycje.com.pl/content/audio\shorts\CJG - rok 2022 1.txt,0.12417039072357862,0.005019120087937035,0.2651448639157155,0.03518029903254177,0.12115891132572432,0.7804306745529175,0.1574585635359116,0.5385684610123372
voiceapp\output\summaries_folder\llama3.2_3b_20241213_084209\CJG - rok 2022 1-summary_4.txt,C:/Users/G/Documents/GitHub/audycje.com.pl/content/audio\shorts\CJG - rok 2022 1.txt,0.13759426566474345,0.019513856517557354,0.29549248747913187,0.053511705685618735,0.1302170283806344,0.784783124923706,0.17403314917127072,0.5323616091886618
voiceapp\output\summaries_folder\llama3.2_3b_20241213_084209\CJG - rok 2022 1-summary_5.txt,C:/Users/G/Documents/GitHub/audycje.com.pl/content/audio\shorts\CJG - rok 2022 1.txt,0.1200830845125276,0.003141696472194202,0.26622296173044924,0.030000000000000002,0.12146422628951747,0.775070071220398,0.1298342541436464,0.5059979557830848
voiceapp\output\summaries_folder\llama3.2_3b_20241213_084209\CJG - rosja 1-summary_1.txt,C:/Users/G/Documents/GitHub/audycje.com.pl/content/audio\shorts\CJG - rosja 1.txt,0.08107849001981823,0.0012448220682901366,0.21216407355021213,0.032577903682719546,0.10042432814710042,0.795364499092102,0.12551440329218108,0.5961319112800361
voiceapp\output\summaries_folder\llama3.2_3b_20241213_084209\CJG - rosja 1-summary_2.txt,C:/Users/G/Documents/GitHub/audycje.com.pl/content/audio\shorts\CJG - rosja 1.txt,0.09844521723832682,0.004243223853191869,0.23780895123580492,0.04548494983277592,0.10821643286573146,0.7923353314399719,0.12757201646090535,0.578780525132
voiceapp\output\summaries_folder\llama3.2_3b_20241213_084209\CJG - rosja 1-summary_3.txt,C:/Users/G/Documents/GitHub/audycje.com.pl/content/audio\shorts\CJG - rosja 1.txt,0.07711896320820444,0.0009959926786165944,0.18813314037626624,0.03768115942028986,0.08827785817655573,0.7897322177886963,0.15020576131687244,0.566984823499436
voiceapp\output\summaries_folder\llama3.2_3b_20241213_084209\CJG - rosja 1-summary_4.txt,C:/Users/G/Documents/GitHub/audycje.com.pl/content/audio\shorts\CJG - rosja 1.txt,0.0833378260538425,0.0004620784144798311,0.213986013986014,0.026610644257703084,0.0979020979020979,0.7918620109558105,0.12139917695473251,0.5173670277276353
voiceapp\output\summaries_folder\llama3.2_3b_20241213_084209\CJG - rosja 1-summary_5.txt,C:/Users/G/Documents/GitHub/audycje.com.pl/content/audio\shorts\CJG - rosja 1.txt,0.09254463553807812,0.0008815685617588467,0.2249158249158249,0.026972353337828724,0.1037037037037037,0.7902601957321167,0.13786008230452676,0.5028602288831404
voiceapp\output\summaries_folder\llama3.2_3b_20241213_084209\CJG - samochody elektryczne mk2 1-summary_1.txt,C:/Users/G/Documents/GitHub/audycje.com.pl/content/audio\shorts\CJG - samochody elektryczne mk2 1.txt,0.15068140461269242,0.01976693734608494,0.32776451869530626,0.08764940239043825,0.1575178997613365,0.7991968393325806,0.1760204081632653,0.5897143849210371
voiceapp\output\summaries_folder\llama3.2_3b_20241213_084209\CJG - samochody elektryczne mk2 1-summary_2.txt,C:/Users/G/Documents/GitHub/audycje.com.pl/content/audio\shorts\CJG - samochody elektryczne mk2 1.txt,0.1609789357006239,0.019465401638028883,0.3356216628527841,0.09931245225362872,0.15560640732265446,0.7988051772117615,0.1760204081632653,0.6150030193774002
voiceapp\output\summaries_folder\llama3.2_3b_20241213_084209\CJG - samochody elektryczne mk2 1-summary_3.txt,C:/Users/G/Documents/GitHub/audycje.com.pl/content/audio\shorts\CJG - samochody elektryczne mk2 1.txt,0.13300846219095888,0.013536554383596652,0.28957836117740654,0.07171314741035856,0.14797136038186157,0.8007455468177795,0.17346938775510204,0.5879413179687297
voiceapp\output\summaries_folder\llama3.2_3b_20241213_084209\CJG - samochody elektryczne mk2 1-summary_4.txt,C:/Users/G/Documents/GitHub/audycje.com.pl/content/audio\shorts\CJG - samochody elektryczne mk2 1.txt,0.1656799134995842,0.02026323132858125,0.32802547770700635,0.10366826156299841,0.1735668789808917,0.8029489517211914,0.20918367346938777,0.6461725792335964
voiceapp\output\summaries_folder\llama3.2_3b_20241213_084209\CJG - samochody elektryczne mk2 1-summary_5.txt,C:/Users/G/Documents/GitHub/audycje.com.pl/content/audio\shorts\CJG - samochody elektryczne mk2 1.txt,0.15628565005494008,0.02629313779645579,0.3113135914958239,0.09125475285171103,0.15186028853454822,0.7958645820617676,0.1836734693877551,0.523254080686747
voiceapp\output\summaries_folder\llama3.2_3b_20241213_084209\CJG - si 1-summary_1.txt,C:/Users/G/Documents/GitHub/audycje.com.pl/content/audio\shorts\CJG - si 1.txt,0.14431565190211287,0.010162717107448207,0.2905604719764011,0.06499261447562778,0.14454277286135694,0.7900312542915344,0.17090069284064666,0.5607093659402801
voiceapp\output\summaries_folder\llama3.2_3b_20241213_084209\CJG - si 1-summary_2.txt,C:/Users/G/Documents/GitHub/audycje.com.pl/content/audio\shorts\CJG - si 1.txt,0.13609623005199012,0.002684477381983504,0.2878228782287823,0.04730229120473022,0.13136531365313653,0.7841591238975525,0.15473441108545036,0.5462455633597278
voiceapp\output\summaries_folder\llama3.2_3b_20241213_084209\CJG - si 1-summary_3.txt,C:/Users/G/Documents/GitHub/audycje.com.pl/content/audio\shorts\CJG - si 1.txt,0.12236073136766312,0.006265202406868188,0.25413533834586466,0.045180722891566265,0.13533834586466165,0.777488112449646,0.13625866050808313,0.5299016749880915
voiceapp\output\summaries_folder\llama3.2_3b_20241213_084209\CJG - si 1-summary_4.txt,C:/Users/G/Documents/GitHub/audycje.com.pl/content/audio\shorts\CJG - si 1.txt,0.1260945837904329,0.011808490674552674,0.262015503875969,0.060559006211180114,0.12403100775193797,0.7900614142417908,0.14318706697459585,0.5558100102692728
voiceapp\output\summaries_folder\llama3.2_3b_20241213_084209\CJG - si 1-summary_5.txt,C:/Users/G/Documents/GitHub/audycje.com.pl/content/audio\shorts\CJG - si 1.txt,0.12285224895778535,0.0027754979378756565,0.28158295281582957,0.0426829268292683,0.1263318112633181,0.7915693521499634,0.16397228637413394,0.5502952160792961
voiceapp\output\summaries_folder\llama3.2_3b_20241213_084209\CJG - wagner 1-summary_1.txt,C:/Users/G/Documents/GitHub/audycje.com.pl/content/audio\shorts\CJG - wagner 1.txt,0.1255262630599685,0.008072152497389991,0.29250720461095103,0.04184704184704185,0.138328530259366,0.796933114528656,0.1651376146788991,0.6347033358021875
voiceapp\output\summaries_folder\llama3.2_3b_20241213_084209\CJG - wagner 1-summary_2.txt,C:/Users/G/Documents/GitHub/audycje.com.pl/content/audio\shorts\CJG - wagner 1.txt,0.131723494435452,0.007703076819539096,0.2995720399429387,0.05428571428571428,0.13980028530670469,0.793590247631073,0.1743119266055046,0.6231745497418755
voiceapp\output\summaries_folder\llama3.2_3b_20241213_084209\CJG - wagner 1-summary_3.txt,C:/Users/G/Documents/GitHub/audycje.com.pl/content/audio\shorts\CJG - wagner 1.txt,0.13838857105193714,0.015256185573603356,0.3165266106442577,0.05329593267882188,0.14285714285714285,0.7913135290145874,0.16972477064220184,0.6637146928733048
voiceapp\output\summaries_folder\llama3.2_3b_20241213_084209\CJG - wagner 1-summary_4.txt,C:/Users/G/Documents/GitHub/audycje.com.pl/content/audio\shorts\CJG - wagner 1.txt,0.12104401911061669,0.013412595476398498,0.29831006612784716,0.06622516556291391,0.14842027920646583,0.7916339039802551,0.1834862385321101,0.5667035659984538
voiceapp\output\summaries_folder\llama3.2_3b_20241213_084209\CJG - wagner 1-summary_5.txt,C:/Users/G/Documents/GitHub/audycje.com.pl/content/audio\shorts\CJG - wagner 1.txt,0.11808788165775101,0.0032198327687362758,0.2801498127340824,0.06001500375093773,0.1393258426966292,0.8021842837333679,0.1628440366972477,0.6493456826896655
voiceapp\output\summaries_folder\llama3.2_3b_20241213_084209\CJG - wojna 1-summary_1.txt,C:/Users/G/Documents/GitHub/audycje.com.pl/content/audio\shorts\CJG - wojna 1.txt,0.13647973892966592,0.002446787116129318,0.3205221174764322,0.04066811909949165,0.13633067440174038,0.8002896308898926,0.1724137931034483,0.6082177715942054
voiceapp\output\summaries_folder\llama3.2_3b_20241213_084209\CJG - wojna 1-summary_2.txt,C:/Users/G/Documents/GitHub/audycje.com.pl/content/audio\shorts\CJG - wojna 1.txt,0.13292807445630062,0.011516055430183478,0.31189948263118994,0.06809770540340487,0.12712490761271247,0.8077284693717957,0.15948275862068967,0.6495153756449986
voiceapp\output\summaries_folder\llama3.2_3b_20241213_084209\CJG - wojna 1-summary_3.txt,C:/Users/G/Documents/GitHub/audycje.com.pl/content/audio\shorts\CJG - wojna 1.txt,0.13034976947536484,0.00857014547721755,0.28549962434259957,0.0526711813393529,0.12321562734785876,0.8011188507080078,0.1400862068965517,0.5819647004939571
voiceapp\output\summaries_folder\llama3.2_3b_20241213_084209\CJG - wojna 1-summary_4.txt,C:/Users/G/Documents/GitHub/audycje.com.pl/content/audio\shorts\CJG - wojna 1.txt,0.09998494684318675,0.004959503694709438,0.2587301587301587,0.05405405405405406,0.13174603174603175,0.8045822381973267,0.1314655172413793,0.6173966840354267
voiceapp\output\summaries_folder\llama3.2_3b_20241213_084209\CJG - wojna 1-summary_5.txt,C:/Users/G/Documents/GitHub/audycje.com.pl/content/audio\shorts\CJG - wojna 1.txt,0.1236899805594269,0.006362893096676671,0.2951070336391437,0.05972434915773353,0.14220183486238533,0.803408682346344,0.17456896551724138,0.5954777302677339
voiceapp\output\summaries_folder\llama3.2_3b_20241213_084209\CJG - woke cz1-summary_1.txt,C:/Users/G/Documents/GitHub/audycje.com.pl/content/audio\shorts\CJG - woke cz1.txt,0.2148938894235583,0.041423638955446714,0.3943661971830986,0.09274193548387095,0.16297786720321933,0.8010172843933105,0.22972972972972974,0.6235434398360818
voiceapp\output\summaries_folder\llama3.2_3b_20241213_084209\CJG - woke cz1-summary_2.txt,C:/Users/G/Documents/GitHub/audycje.com.pl/content/audio\shorts\CJG - woke cz1.txt,0.2367647190896287,0.06480575877714509,0.4278892072588348,0.13588516746411486,0.19866284622731617,0.8203132152557373,0.2905405405405405,0.6932641976135975
voiceapp\output\summaries_folder\llama3.2_3b_20241213_084209\CJG - woke cz1-summary_3.txt,C:/Users/G/Documents/GitHub/audycje.com.pl/content/audio\shorts\CJG - woke cz1.txt,0.18015987970525996,0.0397404528860744,0.3790322580645161,0.10505050505050505,0.15725806451612903,0.8043450713157654,0.19594594594594594,0.6248604440477056
voiceapp\output\summaries_folder\llama3.2_3b_20241213_084209\CJG - woke cz1-summary_4.txt,C:/Users/G/Documents/GitHub/audycje.com.pl/content/audio\shorts\CJG - woke cz1.txt,0.18680427873800823,0.04094507718572281,0.3858185610010427,0.09404388714733541,0.16475495307612098,0.8061037659645081,0.22635135135135134,0.6228297074949494
voiceapp\output\summaries_folder\llama3.2_3b_20241213_084209\CJG - woke cz1-summary_5.txt,C:/Users/G/Documents/GitHub/audycje.com.pl/content/audio\shorts\CJG - woke cz1.txt,0.16091953327045103,0.005593665691792691,0.3123236124176858,0.030160226201696515,0.14299153339604895,0.7936491966247559,0.16554054054054054,0.5356310095525325
voiceapp\output\summaries_folder\llama3.2_3b_20241213_084209\CJG - wyrownana plus wierszyk-summary_1.txt,C:/Users/G/Documents/GitHub/audycje.com.pl/content/audio\shorts\CJG - wyrownana plus wierszyk.txt,0.1442302727437486,0.021808844738386332,0.2987012987012987,0.05691056910569105,0.13636363636363638,0.7916542291641235,0.1885245901639344,0.4555859683692907
voiceapp\output\summaries_folder\llama3.2_3b_20241213_084209\CJG - wyrownana plus wierszyk-summary_2.txt,C:/Users/G/Documents/GitHub/audycje.com.pl/content/audio\shorts\CJG - wyrownana plus wierszyk.txt,0.12439129110859805,0.015561462158028904,0.27288135593220336,0.057724957555178265,0.12033898305084743,0.7919368743896484,0.1912568306010929,0.4442323146330758
voiceapp\output\summaries_folder\llama3.2_3b_20241213_084209\CJG - wyrownana plus wierszyk-summary_3.txt,C:/Users/G/Documents/GitHub/audycje.com.pl/content/audio\shorts\CJG - wyrownana plus wierszyk.txt,0.11085014175879568,0.01251942313105728,0.24185248713550597,0.05326460481099657,0.10977701543739281,0.7876176834106445,0.1721311475409836,0.43257670003406395
voiceapp\output\summaries_folder\llama3.2_3b_20241213_084209\CJG - wyrownana plus wierszyk-summary_4.txt,C:/Users/G/Documents/GitHub/audycje.com.pl/content/audio\shorts\CJG - wyrownana plus wierszyk.txt,0.12534635252403115,0.010989718296438295,0.2842377260981912,0.05867126833477135,0.1395348837209302,0.7946423888206482,0.17759562841530055,0.4435204558958358
voiceapp\output\summaries_folder\llama3.2_3b_20241213_084209\CJG - wyrownana plus wierszyk-summary_5.txt,C:/Users/G/Documents/GitHub/audycje.com.pl/content/audio\shorts\CJG - wyrownana plus wierszyk.txt,0.11985621145141187,0.010663558374836325,0.24877250409165305,0.03278688524590164,0.11783960720130934,0.7935007214546204,0.16666666666666666,0.3871310911468473
